<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>
AFLT,60,25/02/20,19:00:00,110.5400000,110.6600000,109.5000000,109.8000000
AFLT,60,26/02/20,11:00:00,108.9200000,109.0000000,104.5800000,106.0600000
AFLT,60,26/02/20,12:00:00,106.1400000,107.2800000,105.5000000,105.9400000
AFLT,60,26/02/20,13:00:00,105.9000000,106.0000000,105.0400000,105.6400000
AFLT,60,26/02/20,14:00:00,105.6000000,105.8400000,105.0600000,105.1200000
AFLT,60,26/02/20,15:00:00,105.1200000,106.8200000,105.0400000,106.0800000
AFLT,60,26/02/20,16:00:00,106.0400000,106.4600000,105.6200000,106.2400000
AFLT,60,26/02/20,17:00:00,106.2000000,107.9400000,106.1000000,107.2800000
AFLT,60,26/02/20,18:00:00,107.3000000,108.5800000,106.5200000,108.2600000
AFLT,60,26/02/20,19:00:00,108.2200000,108.4800000,107.4800000,108.2200000
AFLT,60,27/02/20,11:00:00,106.6800000,107.0400000,105.4200000,105.6000000
AFLT,60,27/02/20,12:00:00,105.6000000,106.1800000,104.5000000,105.0400000
AFLT,60,27/02/20,13:00:00,105.0200000,105.3800000,104.1000000,104.5600000
AFLT,60,27/02/20,14:00:00,104.5600000,104.9600000,103.7400000,103.7600000
AFLT,60,27/02/20,15:00:00,103.7600000,104.1800000,102.8200000,103.0200000
AFLT,60,27/02/20,16:00:00,103.0000000,103.2200000,101.7600000,101.8400000
AFLT,60,27/02/20,17:00:00,101.8400000,102.8000000,101.0200000,101.9800000
AFLT,60,27/02/20,18:00:00,101.9600000,101.9600000,100.3000000,100.9200000
AFLT,60,27/02/20,19:00:00,100.9200000,101.3000000,100.1400000,100.2400000
AFLT,60,28/02/20,11:00:00,97.6800000,98.2200000,92.1400000,93.2000000
AFLT,60,28/02/20,12:00:00,93.2800000,94.8600000,92.2200000,93.2000000
AFLT,60,28/02/20,13:00:00,93.1800000,93.2800000,90.1000000,92.4800000
AFLT,60,28/02/20,14:00:00,92.4200000,95.7000000,92.0000000,95.2200000
AFLT,60,28/02/20,15:00:00,95.2200000,98.2000000,94.6000000,97.1200000
AFLT,60,28/02/20,16:00:00,97.1200000,97.2800000,95.4000000,95.9200000
AFLT,60,28/02/20,17:00:00,95.9200000,96.2000000,94.6000000,95.3000000
AFLT,60,28/02/20,18:00:00,95.2800000,95.4000000,92.9800000,93.5400000
AFLT,60,28/02/20,19:00:00,93.5400000,93.6400000,92.5000000,92.9400000
AFLT,60,02/03/20,11:00:00,95.4000000,99.4200000,95.3000000,98.8400000
AFLT,60,02/03/20,12:00:00,98.7800000,99.7000000,96.7400000,96.9000000
AFLT,60,02/03/20,13:00:00,96.8600000,97.5400000,96.5800000,96.9800000
AFLT,60,02/03/20,14:00:00,96.9800000,97.1200000,94.3400000,94.3800000
AFLT,60,02/03/20,15:00:00,94.4000000,96.4800000,92.0000000,92.1000000
AFLT,60,02/03/20,16:00:00,92.1000000,93.2400000,91.3200000,92.5200000
AFLT,60,02/03/20,17:00:00,92.5200000,93.8000000,92.3000000,93.6400000
AFLT,60,02/03/20,18:00:00,93.6800000,93.9000000,92.7200000,92.9000000
AFLT,60,02/03/20,19:00:00,92.9200000,93.8400000,92.4200000,93.1800000
AFLT,60,03/03/20,11:00:00,95.7000000,96.5000000,93.5200000,94.0000000
AFLT,60,03/03/20,12:00:00,94.0000000,95.2600000,93.5600000,95.1400000
AFLT,60,03/03/20,13:00:00,95.1400000,95.3800000,94.1000000,94.3600000
AFLT,60,03/03/20,14:00:00,94.3400000,94.4200000,93.4000000,94.1600000
AFLT,60,03/03/20,15:00:00,94.1000000,94.2000000,93.8000000,94.0400000
AFLT,60,03/03/20,16:00:00,94.0400000,94.9000000,93.9200000,94.4800000
AFLT,60,03/03/20,17:00:00,94.5000000,94.7000000,94.0000000,94.2000000
AFLT,60,03/03/20,18:00:00,94.2200000,94.3000000,92.7600000,92.9800000
AFLT,60,03/03/20,19:00:00,92.9800000,94.6600000,92.8000000,93.8400000
AFLT,60,04/03/20,11:00:00,93.3200000,93.5800000,92.1800000,92.7200000
AFLT,60,04/03/20,12:00:00,92.7600000,92.8000000,91.3200000,92.7400000
AFLT,60,04/03/20,13:00:00,92.7000000,93.5000000,92.6200000,93.0000000
AFLT,60,04/03/20,14:00:00,93.0000000,93.3000000,92.2000000,92.4400000
AFLT,60,04/03/20,15:00:00,92.4600000,92.6600000,92.0800000,92.5600000
AFLT,60,04/03/20,16:00:00,92.5600000,93.0800000,92.5200000,92.6200000
AFLT,60,04/03/20,17:00:00,92.6200000,92.6200000,92.3200000,92.4600000
AFLT,60,04/03/20,18:00:00,92.4200000,92.5000000,92.0200000,92.1200000
AFLT,60,04/03/20,19:00:00,92.1000000,92.8000000,92.0800000,92.6000000
AFLT,60,05/03/20,11:00:00,92.9800000,93.6400000,92.6000000,93.2000000
AFLT,60,05/03/20,12:00:00,93.1200000,93.2800000,92.1600000,92.2200000
AFLT,60,05/03/20,13:00:00,92.2400000,92.3000000,91.0600000,91.2000000
AFLT,60,05/03/20,14:00:00,91.2000000,91.3400000,90.0000000,90.5000000
AFLT,60,05/03/20,15:00:00,90.5000000,91.2600000,90.1600000,90.3400000
AFLT,60,05/03/20,16:00:00,90.3400000,91.1400000,90.2600000,90.5400000
AFLT,60,05/03/20,17:00:00,90.5400000,90.6000000,88.5200000,89.0600000
AFLT,60,05/03/20,18:00:00,89.0600000,89.6800000,88.6800000,88.7800000
AFLT,60,05/03/20,19:00:00,88.7800000,89.8000000,88.7600000,89.5400000
AFLT,60,06/03/20,11:00:00,86.3400000,87.2600000,83.4200000,84.6800000
AFLT,60,06/03/20,12:00:00,84.6800000,85.1000000,83.7200000,84.1400000
AFLT,60,06/03/20,13:00:00,84.1000000,84.3800000,83.5200000,84.2000000
AFLT,60,06/03/20,14:00:00,84.1800000,84.3400000,83.7000000,84.1000000
AFLT,60,06/03/20,15:00:00,84.1000000,84.2400000,83.1600000,83.2000000
AFLT,60,06/03/20,16:00:00,83.2000000,83.7000000,83.0400000,83.3800000
AFLT,60,06/03/20,17:00:00,83.3800000,85.1800000,83.3200000,84.5000000
AFLT,60,06/03/20,18:00:00,84.4800000,85.3600000,84.4400000,84.7400000
AFLT,60,06/03/20,19:00:00,84.7400000,85.7400000,84.1800000,85.0800000
AFLT,60,10/03/20,11:00:00,77.0000000,81.5600000,75.0200000,79.4200000
AFLT,60,10/03/20,12:00:00,79.3800000,79.9400000,78.6000000,78.8600000
AFLT,60,10/03/20,13:00:00,78.8800000,81.8000000,78.8400000,81.7000000
AFLT,60,10/03/20,14:00:00,81.6200000,84.9400000,81.0000000,81.5400000
AFLT,60,10/03/20,15:00:00,81.3000000,83.7000000,80.4800000,83.2200000
AFLT,60,10/03/20,16:00:00,83.2000000,83.2200000,80.7600000,81.4400000
AFLT,60,10/03/20,17:00:00,81.4600000,83.2600000,81.3200000,82.5200000
AFLT,60,10/03/20,18:00:00,82.4800000,82.5600000,80.5200000,80.9000000
AFLT,60,10/03/20,19:00:00,80.8000000,81.1600000,79.4600000,80.2000000
AFLT,60,11/03/20,11:00:00,80.9000000,81.7800000,80.2400000,81.3400000
AFLT,60,11/03/20,12:00:00,81.2800000,81.4400000,79.5000000,80.5400000
AFLT,60,11/03/20,13:00:00,80.5400000,81.4000000,79.6200000,80.1400000
AFLT,60,11/03/20,14:00:00,80.0800000,80.7600000,79.6800000,80.2200000
AFLT,60,11/03/20,15:00:00,80.2200000,80.2800000,78.2600000,78.6600000
AFLT,60,11/03/20,16:00:00,78.6400000,78.9400000,76.8000000,76.8600000
AFLT,60,11/03/20,17:00:00,76.8600000,79.4600000,76.8000000,79.4600000
AFLT,60,11/03/20,18:00:00,79.4800000,79.5400000,77.3200000,78.0800000
AFLT,60,11/03/20,19:00:00,78.0800000,78.4000000,77.0200000,77.8200000
AFLT,60,12/03/20,11:00:00,72.1600000,75.0000000,71.0000000,71.3800000
AFLT,60,12/03/20,12:00:00,71.4200000,72.2800000,71.3000000,71.8600000
AFLT,60,12/03/20,13:00:00,71.8400000,72.0800000,71.0400000,71.1800000
AFLT,60,12/03/20,14:00:00,71.2000000,71.3400000,67.7600000,69.0600000
AFLT,60,12/03/20,15:00:00,69.0000000,70.7800000,68.3000000,69.9600000
AFLT,60,12/03/20,16:00:00,69.9200000,71.9200000,69.4400000,71.1600000
AFLT,60,12/03/20,17:00:00,71.2600000,71.6800000,69.2600000,71.4600000
AFLT,60,12/03/20,18:00:00,71.5000000,71.8000000,70.4600000,71.3000000
AFLT,60,12/03/20,19:00:00,71.2600000,71.4000000,70.5000000,71.0800000
AFLT,60,13/03/20,11:00:00,69.6000000,74.9000000,69.0000000,72.7800000
AFLT,60,13/03/20,12:00:00,72.7800000,73.5000000,71.0200000,71.1000000
AFLT,60,13/03/20,13:00:00,71.0600000,72.8000000,71.0200000,71.8600000
AFLT,60,13/03/20,14:00:00,71.8600000,74.7400000,71.5800000,72.8400000
AFLT,60,13/03/20,15:00:00,72.9200000,76.1800000,72.6000000,75.8400000
AFLT,60,13/03/20,16:00:00,75.8600000,76.1000000,74.1200000,74.8600000
AFLT,60,13/03/20,17:00:00,74.8600000,75.2800000,72.8800000,73.2000000
AFLT,60,13/03/20,18:00:00,73.2000000,74.2000000,72.7400000,72.9000000
AFLT,60,13/03/20,19:00:00,72.8800000,74.5000000,72.8800000,73.9600000
AFLT,60,16/03/20,11:00:00,71.2200000,71.4600000,68.0000000,68.9000000
AFLT,60,16/03/20,12:00:00,68.9000000,69.3000000,68.5600000,68.9000000
AFLT,60,16/03/20,13:00:00,68.9000000,69.4800000,68.6400000,68.9400000
AFLT,60,16/03/20,14:00:00,68.9600000,69.0800000,68.7000000,68.9600000
AFLT,60,16/03/20,15:00:00,68.9600000,69.0400000,67.2200000,67.3800000
AFLT,60,16/03/20,16:00:00,67.3800000,67.7800000,65.5400000,66.8400000
AFLT,60,16/03/20,17:00:00,66.8400000,67.4200000,65.0000000,67.0800000
AFLT,60,16/03/20,18:00:00,67.0800000,69.0000000,66.1800000,68.5000000
AFLT,60,16/03/20,19:00:00,68.5000000,69.4600000,67.9000000,68.6800000
AFLT,60,17/03/20,11:00:00,67.0400000,69.7800000,66.7200000,67.4400000
AFLT,60,17/03/20,12:00:00,67.4000000,68.1000000,65.4200000,65.5200000
AFLT,60,17/03/20,13:00:00,65.6000000,66.9000000,64.1600000,65.0400000
AFLT,60,17/03/20,14:00:00,65.0200000,65.2000000,62.7000000,63.7200000
AFLT,60,17/03/20,15:00:00,63.7200000,64.7800000,63.2800000,63.9200000
AFLT,60,17/03/20,16:00:00,63.9000000,64.2200000,63.5200000,63.8600000
AFLT,60,17/03/20,17:00:00,63.8600000,64.8000000,63.6000000,63.8000000
AFLT,60,17/03/20,18:00:00,63.8000000,64.9800000,63.5800000,64.5400000
AFLT,60,17/03/20,19:00:00,64.5400000,65.7000000,64.5000000,64.5800000
AFLT,60,18/03/20,11:00:00,63.2200000,63.2800000,59.5200000,59.6800000
AFLT,60,18/03/20,12:00:00,59.7400000,60.6800000,58.2200000,58.8200000
AFLT,60,18/03/20,13:00:00,58.8200000,59.5800000,56.5200000,57.2400000
AFLT,60,18/03/20,14:00:00,57.2000000,58.3000000,56.7000000,57.1000000
AFLT,60,18/03/20,15:00:00,57.1000000,57.9800000,56.9000000,57.6400000
AFLT,60,18/03/20,16:00:00,57.6400000,58.9000000,57.1000000,57.3200000
AFLT,60,18/03/20,17:00:00,57.3000000,58.3000000,56.5400000,57.9200000
AFLT,60,18/03/20,18:00:00,57.8400000,58.4200000,57.0400000,57.2800000
AFLT,60,18/03/20,19:00:00,57.2600000,57.4600000,56.7000000,56.7000000
AFLT,60,19/03/20,11:00:00,55.9600000,57.7200000,51.0200000,55.4400000
AFLT,60,19/03/20,12:00:00,55.5000000,59.2600000,54.5200000,57.0400000
AFLT,60,19/03/20,13:00:00,57.1000000,57.7800000,56.0000000,56.8800000
AFLT,60,19/03/20,14:00:00,56.8600000,57.2200000,55.5000000,56.4600000
AFLT,60,19/03/20,15:00:00,56.4600000,57.0400000,55.6800000,56.3400000
AFLT,60,19/03/20,16:00:00,56.3200000,57.2600000,56.0000000,57.2000000
AFLT,60,19/03/20,17:00:00,57.2000000,57.4200000,55.9000000,56.7000000
AFLT,60,19/03/20,18:00:00,56.7000000,58.3200000,56.4400000,58.0400000
AFLT,60,19/03/20,19:00:00,58.1000000,59.8400000,57.6000000,58.6200000
AFLT,60,20/03/20,11:00:00,59.9000000,69.4600000,59.9000000,66.1400000
AFLT,60,20/03/20,12:00:00,66.1800000,67.5000000,64.6200000,66.3800000
AFLT,60,20/03/20,13:00:00,66.3800000,66.6000000,65.4600000,66.1600000
AFLT,60,20/03/20,14:00:00,66.1600000,66.3000000,62.4600000,63.4400000
AFLT,60,20/03/20,15:00:00,63.4600000,64.8000000,62.4000000,64.3800000
AFLT,60,20/03/20,16:00:00,64.3800000,64.8800000,62.2600000,62.4200000
AFLT,60,20/03/20,17:00:00,62.4000000,63.6800000,62.1200000,62.9600000
AFLT,60,20/03/20,18:00:00,62.9600000,65.2000000,62.8200000,65.1200000
AFLT,60,20/03/20,19:00:00,65.1000000,65.5000000,64.0000000,64.3200000
AFLT,60,23/03/20,11:00:00,60.1200000,61.3800000,58.0000000,60.5000000
AFLT,60,23/03/20,12:00:00,60.5000000,62.5000000,60.0800000,61.4000000
AFLT,60,23/03/20,13:00:00,61.4200000,62.4000000,61.0000000,61.6200000
AFLT,60,23/03/20,14:00:00,61.6200000,63.2600000,61.3200000,63.1400000
AFLT,60,23/03/20,15:00:00,63.1400000,63.1400000,61.5400000,62.2000000
AFLT,60,23/03/20,16:00:00,62.2000000,66.2000000,62.2000000,65.3000000
AFLT,60,23/03/20,17:00:00,65.3000000,65.8000000,62.6200000,63.9000000
AFLT,60,23/03/20,18:00:00,63.9400000,64.5600000,62.7600000,62.8800000
AFLT,60,23/03/20,19:00:00,62.8800000,63.4200000,62.5200000,62.7000000
AFLT,60,24/03/20,11:00:00,66.0200000,68.9000000,65.0400000,65.5000000
AFLT,60,24/03/20,12:00:00,65.5000000,66.3400000,65.4600000,66.2000000
AFLT,60,24/03/20,13:00:00,66.2200000,67.1000000,65.9000000,66.8600000
AFLT,60,24/03/20,14:00:00,66.8200000,68.5000000,66.7200000,68.3000000
AFLT,60,24/03/20,15:00:00,68.2800000,68.5000000,67.1000000,67.3800000
AFLT,60,24/03/20,16:00:00,67.3000000,67.8000000,67.1400000,67.7400000
AFLT,60,24/03/20,17:00:00,67.7200000,68.2800000,67.5800000,68.0000000
AFLT,60,24/03/20,18:00:00,68.0200000,68.8600000,67.7800000,68.3800000
AFLT,60,24/03/20,19:00:00,68.3600000,69.2200000,68.3200000,68.4200000
AFLT,60,25/03/20,11:00:00,71.0800000,78.5600000,70.2800000,77.1800000
AFLT,60,25/03/20,12:00:00,77.2600000,77.2600000,74.6000000,75.3800000
AFLT,60,25/03/20,13:00:00,75.3800000,76.3000000,73.3400000,74.2000000
AFLT,60,25/03/20,14:00:00,74.1600000,74.9000000,66.0000000,71.7000000
AFLT,60,25/03/20,15:00:00,71.6000000,72.7400000,68.5000000,70.6000000
AFLT,60,25/03/20,16:00:00,70.5600000,71.2400000,69.5200000,70.8400000
AFLT,60,25/03/20,17:00:00,70.8400000,75.2600000,70.2200000,71.3000000
AFLT,60,25/03/20,18:00:00,71.3200000,72.1000000,69.1400000,71.6400000
AFLT,60,25/03/20,19:00:00,71.6400000,73.0000000,71.1800000,72.6800000
AFLT,60,26/03/20,11:00:00,71.2000000,71.2400000,67.6200000,68.7400000
AFLT,60,26/03/20,12:00:00,68.8000000,70.3600000,68.0800000,70.1000000
AFLT,60,26/03/20,13:00:00,70.1400000,71.1200000,69.2000000,69.7800000
AFLT,60,26/03/20,14:00:00,69.7600000,70.2000000,68.9600000,69.9000000
AFLT,60,26/03/20,15:00:00,69.9000000,70.0000000,69.4200000,69.5200000
AFLT,60,26/03/20,16:00:00,69.5200000,69.9400000,69.0400000,69.6600000
AFLT,60,26/03/20,17:00:00,69.6200000,70.8600000,69.5800000,70.3000000
AFLT,60,26/03/20,18:00:00,70.3000000,72.5600000,70.2000000,71.5600000
AFLT,60,26/03/20,19:00:00,71.6000000,71.7200000,70.6000000,70.6000000
AFLT,60,27/03/20,11:00:00,71.2800000,72.0000000,68.7600000,69.2000000
AFLT,60,27/03/20,12:00:00,69.1200000,69.3800000,68.6000000,68.8400000
AFLT,60,27/03/20,13:00:00,68.8800000,69.1000000,66.5200000,66.7600000
AFLT,60,27/03/20,14:00:00,66.7800000,68.1200000,66.5200000,67.3200000
AFLT,60,27/03/20,15:00:00,67.3400000,68.0000000,66.5000000,66.6000000
AFLT,60,27/03/20,16:00:00,66.6000000,67.2000000,66.1000000,66.6000000
AFLT,60,27/03/20,17:00:00,66.5800000,67.9800000,65.8000000,66.4400000
AFLT,60,27/03/20,18:00:00,66.4400000,67.4000000,66.1800000,67.3600000
AFLT,60,27/03/20,19:00:00,67.3600000,67.4400000,66.7800000,66.7800000
AFLT,60,30/03/20,11:00:00,65.6800000,66.0000000,62.8800000,64.6600000
AFLT,60,30/03/20,12:00:00,64.6600000,65.8000000,64.5800000,64.8800000
AFLT,60,30/03/20,13:00:00,64.9400000,66.5200000,64.6800000,65.7800000
AFLT,60,30/03/20,14:00:00,65.7800000,66.7000000,65.6400000,65.7800000
AFLT,60,30/03/20,15:00:00,65.8200000,65.9400000,65.3200000,65.5200000
AFLT,60,30/03/20,16:00:00,65.5600000,65.9200000,65.0600000,65.8200000
AFLT,60,30/03/20,17:00:00,65.8200000,66.3800000,65.3200000,65.5800000
AFLT,60,30/03/20,18:00:00,65.5800000,65.7600000,65.3600000,65.5400000
AFLT,60,30/03/20,19:00:00,65.5800000,65.7000000,65.1000000,65.4800000
AFLT,60,31/03/20,11:00:00,66.0600000,68.7000000,66.0400000,68.2800000
AFLT,60,31/03/20,12:00:00,68.2400000,68.7800000,67.8600000,68.6400000
AFLT,60,31/03/20,13:00:00,68.5800000,69.2000000,68.3400000,68.4800000
AFLT,60,31/03/20,14:00:00,68.4600000,68.5200000,67.5600000,67.8000000
AFLT,60,31/03/20,15:00:00,67.8200000,67.9000000,67.2000000,67.4800000
AFLT,60,31/03/20,16:00:00,67.4800000,68.6600000,67.0000000,67.9000000
AFLT,60,31/03/20,17:00:00,67.9000000,68.4800000,67.5000000,67.7000000
AFLT,60,31/03/20,18:00:00,67.7000000,68.9000000,67.6600000,68.3800000
AFLT,60,31/03/20,19:00:00,68.4000000,68.6000000,68.0600000,68.3800000
AFLT,60,01/04/20,11:00:00,67.0000000,68.2600000,66.5000000,68.0400000
AFLT,60,01/04/20,12:00:00,68.0400000,68.3000000,67.8000000,67.9000000
AFLT,60,01/04/20,13:00:00,67.8800000,68.1200000,67.7200000,67.9000000
AFLT,60,01/04/20,14:00:00,67.9000000,68.2000000,67.7000000,68.0200000
AFLT,60,01/04/20,15:00:00,68.0000000,68.1600000,67.8000000,68.0800000
AFLT,60,01/04/20,16:00:00,68.1000000,68.1600000,67.9200000,67.9600000
AFLT,60,01/04/20,17:00:00,67.9800000,68.0800000,67.5000000,67.7600000
AFLT,60,01/04/20,18:00:00,67.7200000,68.1200000,67.6400000,67.9400000
AFLT,60,01/04/20,19:00:00,67.9200000,68.1200000,67.8200000,68.0000000
AFLT,60,02/04/20,11:00:00,69.5600000,71.4000000,68.7200000,68.8800000
AFLT,60,02/04/20,12:00:00,68.8800000,69.7400000,68.8000000,69.2200000
AFLT,60,02/04/20,13:00:00,69.2200000,69.2400000,68.8800000,69.1000000
AFLT,60,02/04/20,14:00:00,69.0600000,69.1000000,68.3400000,68.5600000
AFLT,60,02/04/20,15:00:00,68.5400000,68.6600000,67.8200000,68.4800000
AFLT,60,02/04/20,16:00:00,68.5000000,68.6600000,67.8000000,67.8600000
AFLT,60,02/04/20,17:00:00,67.8600000,68.3800000,66.8200000,66.8400000
AFLT,60,02/04/20,18:00:00,66.8600000,69.0000000,66.1600000,68.6200000
AFLT,60,02/04/20,19:00:00,68.6200000,69.0000000,68.0600000,68.8000000
AFLT,60,03/04/20,11:00:00,68.6200000,70.3000000,68.0400000,69.6400000
AFLT,60,03/04/20,12:00:00,69.6000000,70.0000000,69.3400000,69.6800000
AFLT,60,03/04/20,13:00:00,69.6800000,69.9800000,69.1000000,69.4200000
AFLT,60,03/04/20,14:00:00,69.4400000,69.7600000,69.1000000,69.5000000
AFLT,60,03/04/20,15:00:00,69.5400000,70.1200000,69.3000000,70.0200000
AFLT,60,03/04/20,16:00:00,70.0200000,70.6600000,69.7400000,70.4000000
AFLT,60,03/04/20,17:00:00,70.3800000,70.6800000,69.0000000,69.8000000
AFLT,60,03/04/20,18:00:00,69.8000000,70.1000000,69.3800000,69.8000000
AFLT,60,03/04/20,19:00:00,69.8000000,70.0000000,69.6400000,69.8600000
AFLT,60,06/04/20,11:00:00,70.4000000,73.3600000,69.0600000,72.3400000
AFLT,60,06/04/20,12:00:00,72.3000000,72.3600000,71.2200000,71.9200000
AFLT,60,06/04/20,13:00:00,71.9400000,72.6000000,71.7200000,72.0600000
AFLT,60,06/04/20,14:00:00,72.0600000,72.4000000,71.8400000,72.2800000
AFLT,60,06/04/20,15:00:00,72.2800000,72.6000000,72.1600000,72.4400000
AFLT,60,06/04/20,16:00:00,72.4400000,72.9800000,72.2800000,72.8000000
AFLT,60,06/04/20,17:00:00,72.7800000,72.9400000,72.1200000,72.8200000
AFLT,60,06/04/20,18:00:00,72.8200000,73.1800000,72.5200000,72.7800000
AFLT,60,06/04/20,19:00:00,72.7800000,72.8600000,72.5400000,72.7200000
AFLT,60,07/04/20,11:00:00,74.3600000,76.0400000,74.1600000,75.8400000
AFLT,60,07/04/20,12:00:00,75.8600000,76.7000000,75.4400000,75.8600000
AFLT,60,07/04/20,13:00:00,75.8400000,76.5800000,75.8400000,76.4400000
AFLT,60,07/04/20,14:00:00,76.4600000,77.9000000,76.3200000,77.6600000
AFLT,60,07/04/20,15:00:00,77.6600000,77.7200000,75.7800000,75.9000000
AFLT,60,07/04/20,16:00:00,75.9000000,76.7000000,75.4000000,76.0800000
AFLT,60,07/04/20,17:00:00,76.0800000,76.6800000,75.7600000,76.4000000
AFLT,60,07/04/20,18:00:00,76.4800000,76.4800000,75.0000000,75.0400000
AFLT,60,07/04/20,19:00:00,75.0400000,76.0000000,74.8800000,75.8200000
AFLT,60,08/04/20,11:00:00,75.3800000,76.6000000,74.9200000,76.4800000
AFLT,60,08/04/20,12:00:00,76.4800000,76.5000000,75.2000000,75.6400000
AFLT,60,08/04/20,13:00:00,75.7000000,75.8000000,74.8400000,74.8600000
AFLT,60,08/04/20,14:00:00,74.8400000,75.5000000,74.8400000,75.2000000
AFLT,60,08/04/20,15:00:00,75.2000000,75.8200000,75.0000000,75.4800000
AFLT,60,08/04/20,16:00:00,75.4800000,76.2800000,75.3000000,75.8800000
AFLT,60,08/04/20,17:00:00,75.8800000,76.5600000,75.7200000,76.4400000
AFLT,60,08/04/20,18:00:00,76.4400000,76.5000000,76.0000000,76.2000000
AFLT,60,08/04/20,19:00:00,76.2000000,77.0000000,76.0800000,77.0000000
AFLT,60,09/04/20,11:00:00,77.5800000,79.5800000,77.3200000,78.7200000
AFLT,60,09/04/20,12:00:00,78.7000000,78.7800000,77.4600000,78.5000000
AFLT,60,09/04/20,13:00:00,78.4600000,78.6000000,78.2200000,78.4200000
AFLT,60,09/04/20,14:00:00,78.4400000,78.7400000,78.3800000,78.7200000
AFLT,60,09/04/20,15:00:00,78.7200000,78.7600000,77.3800000,77.7800000
AFLT,60,09/04/20,16:00:00,77.8000000,78.5000000,77.6000000,78.2000000
AFLT,60,09/04/20,17:00:00,78.2200000,78.3200000,77.9000000,78.1400000
AFLT,60,09/04/20,18:00:00,78.1000000,78.7000000,77.5200000,78.5000000
AFLT,60,09/04/20,19:00:00,78.5400000,78.8000000,77.7600000,78.4800000
AFLT,60,10/04/20,11:00:00,77.9000000,78.6000000,76.8200000,78.2600000
AFLT,60,10/04/20,12:00:00,78.2800000,78.7800000,78.1000000,78.4200000
AFLT,60,10/04/20,13:00:00,78.4200000,78.6000000,78.2600000,78.4800000
AFLT,60,10/04/20,14:00:00,78.5000000,78.7000000,78.2800000,78.4200000
AFLT,60,10/04/20,15:00:00,78.4400000,78.4800000,78.2800000,78.3400000
AFLT,60,10/04/20,16:00:00,78.3800000,78.6800000,78.3400000,78.6000000
AFLT,60,10/04/20,17:00:00,78.6400000,78.6600000,78.1000000,78.2000000
AFLT,60,10/04/20,18:00:00,78.2000000,78.8400000,78.2000000,78.6000000
AFLT,60,10/04/20,19:00:00,78.6000000,78.8000000,78.5000000,78.8000000
AFLT,60,13/04/20,11:00:00,78.8400000,79.5000000,75.2600000,76.3200000
AFLT,60,13/04/20,12:00:00,76.3000000,77.3800000,75.6000000,77.0800000
AFLT,60,13/04/20,13:00:00,77.1000000,77.3000000,76.1400000,76.8600000
AFLT,60,13/04/20,14:00:00,76.9000000,77.1200000,76.6000000,76.9600000
AFLT,60,13/04/20,15:00:00,76.9200000,77.1800000,76.9000000,77.0800000
AFLT,60,13/04/20,16:00:00,77.0600000,77.1400000,76.7400000,76.9000000
AFLT,60,13/04/20,17:00:00,76.9000000,77.1800000,76.6800000,76.9800000
AFLT,60,13/04/20,18:00:00,76.9400000,77.1000000,76.5200000,76.6600000
AFLT,60,13/04/20,19:00:00,76.6400000,76.9000000,76.5000000,76.5000000
AFLT,60,14/04/20,11:00:00,76.7400000,77.5000000,76.3200000,76.6800000
AFLT,60,14/04/20,12:00:00,76.7000000,76.7600000,76.5000000,76.5000000
AFLT,60,14/04/20,13:00:00,76.5400000,76.8000000,76.4800000,76.7000000
AFLT,60,14/04/20,14:00:00,76.6600000,76.8000000,76.5400000,76.6600000
AFLT,60,14/04/20,15:00:00,76.6800000,76.8000000,76.5000000,76.5600000
AFLT,60,14/04/20,16:00:00,76.5600000,76.5800000,75.8000000,76.0000000
AFLT,60,14/04/20,17:00:00,75.9600000,76.2800000,75.6400000,76.2000000
AFLT,60,14/04/20,18:00:00,76.1600000,76.3000000,75.7600000,75.7800000
AFLT,60,14/04/20,19:00:00,75.8000000,75.8600000,75.0800000,75.3600000
AFLT,60,15/04/20,11:00:00,75.1200000,75.1200000,72.9000000,73.2600000
AFLT,60,15/04/20,12:00:00,73.2600000,73.2600000,72.5400000,72.9400000
AFLT,60,15/04/20,13:00:00,72.9200000,73.0000000,71.7200000,72.1000000
AFLT,60,15/04/20,14:00:00,72.0800000,72.8400000,71.8200000,72.8000000
AFLT,60,15/04/20,15:00:00,72.8000000,73.4200000,72.1400000,72.2800000
AFLT,60,15/04/20,16:00:00,72.2600000,72.5400000,72.0000000,72.1000000
AFLT,60,15/04/20,17:00:00,72.1000000,74.7600000,72.0400000,72.5000000
AFLT,60,15/04/20,18:00:00,72.4800000,72.6600000,72.1200000,72.4800000
AFLT,60,15/04/20,19:00:00,72.4800000,72.8000000,72.1000000,72.1000000
AFLT,60,16/04/20,11:00:00,72.4400000,73.2400000,70.7000000,72.8000000
AFLT,60,16/04/20,12:00:00,72.8200000,74.0600000,72.5400000,73.4000000
AFLT,60,16/04/20,13:00:00,73.4000000,73.9200000,73.0600000,73.5600000
AFLT,60,16/04/20,14:00:00,73.6000000,74.2600000,73.3200000,73.7000000
AFLT,60,16/04/20,15:00:00,73.7000000,73.8400000,73.3400000,73.7400000
AFLT,60,16/04/20,16:00:00,73.7400000,74.4200000,73.5800000,74.1600000
AFLT,60,16/04/20,17:00:00,74.0800000,74.4400000,72.9000000,73.0000000
AFLT,60,16/04/20,18:00:00,72.9600000,73.9200000,72.6800000,73.2400000
